Date,Close
6/4/1980 23:58:00,221.7051
6/6/1980 23:58:00,219
6/9/1980 23:58:00,217.2134
6/10/1980 23:58:00,215.1831
6/11/1980 23:58:00,216.3088
6/12/1980 23:58:00,216.7654
6/13/1980 23:58:00,214.9665
6/16/1980 23:58:00,215.8185
6/17/1980 23:58:00,216.1227
6/18/1980 23:58:00,214.9588
6/19/1980 23:58:00,215.8711
6/20/1980 23:58:00,216.437
6/23/1980 23:58:00,214.9382
6/24/1980 23:58:00,216.6568
6/25/1980 23:58:00,216.4102
6/26/1980 23:58:00,217.3062
6/27/1980 23:58:00,217.1717
6/30/1980 23:58:00,217.297
7/1/1980 23:58:00,219.3154
7/2/1980 23:58:00,218.6149
7/3/1980 23:58:00,218.4548
7/4/1980 23:58:00,218.901
7/7/1980 23:58:00,217.6328
7/8/1980 23:58:00,217.8723
7/9/1980 23:58:00,218.239
7/10/1980 23:58:00,217.2247
7/11/1980 23:58:00,217.1285
7/14/1980 23:58:00,217.6897
7/15/1980 23:58:00,218.4327
7/16/1980 23:58:00,218.2642
7/17/1980 23:58:00,218
7/18/1980 23:58:00,218.8626
7/21/1980 23:58:00,218.9683
7/22/1980 23:58:00,219.7712
7/23/1980 23:58:00,222.8843
7/24/1980 23:58:00,223.0021
7/25/1980 23:58:00,223.7778
7/28/1980 23:58:00,226.5306
7/29/1980 23:58:00,225.1349
7/30/1980 23:58:00,225.761
7/31/1980 23:58:00,226.8733
8/1/1980 23:58:00,226.9231
8/4/1980 23:58:00,225.6316
8/5/1980 23:58:00,225.3689
8/6/1980 23:58:00,225.2874
8/7/1980 23:58:00,224.908
8/8/1980 23:58:00,225.6693
8/11/1980 23:58:00,226.0823
8/12/1980 23:58:00,222.9137
8/13/1980 23:58:00,223.332
8/14/1980 23:58:00,223.5998
8/15/1980 23:58:00,224.0114
8/18/1980 23:58:00,225.9613
8/19/1980 23:58:00,224.3308
8/20/1980 23:58:00,223.5389
8/21/1980 23:58:00,224.401
8/25/1980 23:58:00,223.06
8/26/1980 23:58:00,220.3122
8/27/1980 23:58:00,219.1891
8/28/1980 23:58:00,218.0534
8/29/1980 23:58:00,218.6688
9/1/1980 23:58:00,216.9475
9/2/1980 23:58:00,215.7031
9/3/1980 23:58:00,216.8658
9/4/1980 23:58:00,216.3257
9/5/1980 23:58:00,218.0292
9/8/1980 23:58:00,216.5554
9/9/1980 23:58:00,215.9528
9/10/1980 23:58:00,215.967
9/11/1980 23:58:00,214.8936
9/12/1980 23:58:00,212.9375
9/15/1980 23:58:00,210.8434
9/16/1980 23:58:00,211.9331
9/17/1980 23:58:00,210.7245
9/18/1980 23:58:00,212.0915
9/19/1980 23:58:00,211.2272
9/22/1980 23:58:00,212.7005
9/23/1980 23:58:00,216.365
9/24/1980 23:58:00,216.0224
9/25/1980 23:58:00,214.3846
9/26/1980 23:58:00,212.0487
9/29/1980 23:58:00,212.2136
9/30/1980 23:58:00,210.822
10/1/1980 23:58:00,207.7424
10/2/1980 23:58:00,207.0634
10/3/1980 23:58:00,207.299
10/6/1980 23:58:00,206.9261
10/7/1980 23:58:00,208.3271
10/8/1980 23:58:00,207.7944
10/9/1980 23:58:00,208.9289
10/10/1980 23:58:00,207.7713
10/13/1980 23:58:00,207.2107
10/14/1980 23:58:00,206.19
10/15/1980 23:58:00,206.6251
10/16/1980 23:58:00,207.2114
10/17/1980 23:58:00,207.8291
10/20/1980 23:58:00,207.7414
10/22/1980 23:58:00,208.56
10/23/1980 23:58:00,209.4585
10/24/1980 23:58:00,211.9262
10/27/1980 23:58:00,212.9793
10/28/1980 23:58:00,212.3491
10/29/1980 23:58:00,210.2684
10/30/1980 23:58:00,208.9388
10/31/1980 23:58:00,211.5454
11/3/1980 23:58:00,210.832
11/4/1980 23:58:00,210.0942
11/5/1980 23:58:00,210.5783
11/6/1980 23:58:00,210.5662
11/7/1980 23:58:00,212.8405
11/10/1980 23:58:00,212.7822
11/11/1980 23:58:00,209.6786
11/12/1980 23:58:00,211.4529
11/13/1980 23:58:00,211.226
11/14/1980 23:58:00,212.4932
11/17/1980 23:58:00,212.7374
11/18/1980 23:58:00,212.7469
11/19/1980 23:58:00,212.4096
11/20/1980 23:58:00,212.3551
11/24/1980 23:58:00,212.8788
11/25/1980 23:58:00,212.8349
11/26/1980 23:58:00,214.723
11/27/1980 23:58:00,215.3608
11/28/1980 23:58:00,215.7002
12/1/1980 23:58:00,217.3049
12/2/1980 23:58:00,215.0892
12/3/1980 23:58:00,214.0784
12/4/1980 23:58:00,211.9517
12/5/1980 23:58:00,212.0197
12/8/1980 23:58:00,207.4707
12/9/1980 23:58:00,208.8943
12/10/1980 23:58:00,208.8972
12/11/1980 23:58:00,209.5117
12/12/1980 23:58:00,209.5391
12/15/1980 23:58:00,206.8836
12/16/1980 23:58:00,209.3086
12/17/1980 23:58:00,208.8245
12/18/1980 23:58:00,208.8923
12/19/1980 23:58:00,208.197
12/22/1980 23:58:00,206.9748
12/23/1980 23:58:00,206.5526
12/29/1980 23:58:00,207.2843
12/30/1980 23:58:00,202.86
12/31/1980 23:58:00,202.5067
1/2/1981 23:58:00,202.1202
1/5/1981 23:58:00,199.2216
1/6/1981 23:58:00,198.8483
1/7/1981 23:58:00,199.4988
1/8/1981 23:58:00,200.4145
1/9/1981 23:58:00,201.8297
1/12/1981 23:58:00,201.9132
1/13/1981 23:58:00,203.2407
1/14/1981 23:58:00,203.0754
1/15/1981 23:58:00,202.3317
1/16/1981 23:58:00,202.4426
1/19/1981 23:58:00,201.0114
1/20/1981 23:58:00,201.0425
1/21/1981 23:58:00,198.397
1/22/1981 23:58:00,200.1132
1/23/1981 23:58:00,201.3732
1/26/1981 23:58:00,202.3155
1/27/1981 23:58:00,202.3293
1/28/1981 23:58:00,202.6149
1/29/1981 23:58:00,203.6352
1/30/1981 23:58:00,205.7233
2/2/1981 23:58:00,202.7023
2/3/1981 23:58:00,204.7964
2/4/1981 23:58:00,203.4745
2/5/1981 23:58:00,201.4951
2/6/1981 23:58:00,203.512
2/9/1981 23:58:00,202.9548
2/10/1981 23:58:00,203.0495
2/11/1981 23:58:00,203.1101
2/12/1981 23:58:00,204.1794
2/13/1981 23:58:00,205.2696
2/16/1981 23:58:00,208.3006
2/17/1981 23:58:00,206.7042
2/18/1981 23:58:00,205.7367
2/19/1981 23:58:00,205.3783
2/20/1981 23:58:00,205.0727
2/23/1981 23:58:00,207.0384
2/24/1981 23:58:00,207.1079
2/25/1981 23:58:00,206.5241
2/26/1981 23:58:00,207.059
2/27/1981 23:58:00,207.8578
3/2/1981 23:58:00,210.6276
3/3/1981 23:58:00,209.3313
3/4/1981 23:58:00,207.1206
3/5/1981 23:58:00,207.7567
3/6/1981 23:58:00,208.4607
3/9/1981 23:58:00,207.0844
3/10/1981 23:58:00,206.2422
3/11/1981 23:58:00,207.4648
3/12/1981 23:58:00,206.8359
3/13/1981 23:58:00,207.3456
3/16/1981 23:58:00,207.0881
3/17/1981 23:58:00,206.6646
3/18/1981 23:58:00,206.7813
3/19/1981 23:58:00,207.696
3/20/1981 23:58:00,208.5801
3/23/1981 23:58:00,208.2198
3/24/1981 23:58:00,208.4972
3/25/1981 23:58:00,208.5796
3/26/1981 23:58:00,209.9841
3/27/1981 23:58:00,211
3/30/1981 23:58:00,211.199
3/31/1981 23:58:00,210.6184
4/1/1981 23:58:00,211.2996
4/2/1981 23:58:00,212.1227
4/3/1981 23:58:00,212.9889
4/6/1981 23:58:00,214
4/7/1981 23:58:00,212.8864
4/8/1981 23:58:00,212.6989
4/9/1981 23:58:00,213.3692
4/10/1981 23:58:00,213.9557
4/13/1981 23:58:00,216.3524
4/14/1981 23:58:00,215.2826
4/15/1981 23:58:00,215.826
4/21/1981 23:58:00,217.447
4/23/1981 23:58:00,215.3289
4/24/1981 23:58:00,215.0627
4/27/1981 23:58:00,211.7856
4/28/1981 23:58:00,212.367
4/29/1981 23:58:00,213.9402
4/30/1981 23:58:00,214.3493
5/1/1981 23:58:00,215.7342
5/4/1981 23:58:00,217.473
5/5/1981 23:58:00,217.8964
5/6/1981 23:58:00,216.9512
5/7/1981 23:58:00,217.1537
5/8/1981 23:58:00,217.8457
5/11/1981 23:58:00,217.752
5/12/1981 23:58:00,218.4274
5/13/1981 23:58:00,219.2513
5/14/1981 23:58:00,222.2818
5/18/1981 23:58:00,221.3814
5/19/1981 23:58:00,220.0763
5/20/1981 23:58:00,220.7862
5/21/1981 23:58:00,221.8755
5/22/1981 23:58:00,222.3448
5/25/1981 23:58:00,222.3753
5/26/1981 23:58:00,223.7565
5/27/1981 23:58:00,224.7225
5/29/1981 23:58:00,223.2647
6/1/1981 23:58:00,221.751
6/2/1981 23:58:00,223.4542
6/3/1981 23:58:00,223.9278
6/4/1981 23:58:00,225.6149
6/9/1981 23:58:00,228.7
6/10/1981 23:58:00,226.6778
6/11/1981 23:58:00,225.6326
6/12/1981 23:58:00,224.7245
6/15/1981 23:58:00,221.3224
6/16/1981 23:58:00,220.0748
6/17/1981 23:58:00,220.4736
6/18/1981 23:58:00,221.5522
6/19/1981 23:58:00,223.6626
6/22/1981 23:58:00,222.7246
6/23/1981 23:58:00,221.9714
6/24/1981 23:58:00,222.5966
6/25/1981 23:58:00,225.083
6/26/1981 23:58:00,225.7267
6/29/1981 23:58:00,224.8117
6/30/1981 23:58:00,225.8964
7/1/1981 23:58:00,227.6288
7/2/1981 23:58:00,227.5127
7/3/1981 23:58:00,227.2044
7/6/1981 23:58:00,230.294
7/7/1981 23:58:00,228.9894
7/8/1981 23:58:00,229.7559
7/9/1981 23:58:00,228.8576
7/10/1981 23:58:00,228.5757
7/13/1981 23:58:00,227.9796
7/14/1981 23:58:00,230.8894
7/15/1981 23:58:00,230.8708
7/16/1981 23:58:00,230.7997
7/17/1981 23:58:00,231.9181
7/20/1981 23:58:00,233.0745
7/21/1981 23:58:00,234.5707
7/22/1981 23:58:00,234.8231
7/23/1981 23:58:00,233.5936
7/24/1981 23:58:00,234.7586
7/27/1981 23:58:00,234.4907
7/28/1981 23:58:00,236.5319
7/29/1981 23:58:00,237.3356
7/30/1981 23:58:00,238.9728
7/31/1981 23:58:00,239.2614
8/3/1981 23:58:00,244.2908
8/4/1981 23:58:00,244.5954
8/5/1981 23:58:00,240.7323
8/6/1981 23:58:00,239.249
8/7/1981 23:58:00,236.3192
8/10/1981 23:58:00,237.9823
8/11/1981 23:58:00,236.9416
8/12/1981 23:58:00,232.8974
8/13/1981 23:58:00,231.2682
8/14/1981 23:58:00,232.7047
8/17/1981 23:58:00,232.3151
8/18/1981 23:58:00,229.2989
8/19/1981 23:58:00,229.0829
8/20/1981 23:58:00,229.7735
8/21/1981 23:58:00,228.386
8/24/1981 23:58:00,227.2862
8/25/1981 23:58:00,230.4239
8/26/1981 23:58:00,231.0192
8/27/1981 23:58:00,230.4711
8/28/1981 23:58:00,230.5166
8/31/1981 23:58:00,228.8271
9/1/1981 23:58:00,230.7635
9/2/1981 23:58:00,229.7481
9/3/1981 23:58:00,229.4438
9/4/1981 23:58:00,230.1549
9/7/1981 23:58:00,230.8649
9/8/1981 23:58:00,231.5493
9/9/1981 23:58:00,232.4977
9/10/1981 23:58:00,232.261
9/11/1981 23:58:00,231.6754
9/14/1981 23:58:00,231.1801
9/15/1981 23:58:00,228.0494
9/16/1981 23:58:00,227.0824
9/17/1981 23:58:00,225.6157
9/18/1981 23:58:00,226.6193
9/22/1981 23:58:00,226.7331
9/23/1981 23:58:00,226.788
9/24/1981 23:58:00,228.473
9/25/1981 23:58:00,228.4727
9/28/1981 23:58:00,232.6508
9/29/1981 23:58:00,230.3464
9/30/1981 23:58:00,232.194
10/1/1981 23:58:00,233.4607
10/2/1981 23:58:00,230.1448
10/5/1981 23:58:00,228.6416
10/6/1981 23:58:00,227.9459
10/7/1981 23:58:00,228.5989
10/8/1981 23:58:00,228.5303
10/9/1981 23:58:00,227.3168
10/12/1981 23:58:00,227.0082
10/13/1981 23:58:00,228.2958
10/14/1981 23:58:00,228.5874
10/15/1981 23:58:00,228.5622
10/16/1981 23:58:00,230.8668
10/19/1981 23:58:00,232.0767
10/20/1981 23:58:00,232.4675
10/22/1981 23:58:00,233.7243
10/23/1981 23:58:00,233.2908
10/26/1981 23:58:00,235.7369
10/27/1981 23:58:00,235.2801
10/28/1981 23:58:00,234.3527
10/29/1981 23:58:00,235.4114
10/30/1981 23:58:00,233.4299
11/2/1981 23:58:00,230.3416
11/3/1981 23:58:00,229.1281
11/4/1981 23:58:00,227.5641
11/5/1981 23:58:00,227.4222
11/6/1981 23:58:00,228.5692
11/9/1981 23:58:00,226.592
11/10/1981 23:58:00,229.4929
11/11/1981 23:58:00,228.7946
11/12/1981 23:58:00,226.7664
11/13/1981 23:58:00,227.1281
11/16/1981 23:58:00,226.835
11/17/1981 23:58:00,223.6981
11/18/1981 23:58:00,223.4503
11/19/1981 23:58:00,219.0659
11/20/1981 23:58:00,218.7538
11/23/1981 23:58:00,216.8773
11/24/1981 23:58:00,217.0405
11/25/1981 23:58:00,216.3201
11/26/1981 23:58:00,215.8886
11/27/1981 23:58:00,216.2068
11/30/1981 23:58:00,214.1586
12/1/1981 23:58:00,214.557
12/2/1981 23:58:00,215.92
12/3/1981 23:58:00,215.9557
12/4/1981 23:58:00,215.7895
12/7/1981 23:58:00,216.4688
12/8/1981 23:58:00,217.1894
12/9/1981 23:58:00,218.4846
12/10/1981 23:58:00,219.3636
12/11/1981 23:58:00,218.1358
12/14/1981 23:58:00,221.0682
12/15/1981 23:58:00,219.3491
12/16/1981 23:58:00,218.0311
12/17/1981 23:58:00,217.6384
12/18/1981 23:58:00,219.2478
12/21/1981 23:58:00,219.7778
12/22/1981 23:58:00,219.1395
12/23/1981 23:58:00,220.0893
12/28/1981 23:58:00,221.822
12/29/1981 23:58:00,221.3238
12/30/1981 23:58:00,219.4345
12/31/1981 23:58:00,219.772
1/4/1982 23:58:00,217.4757
1/5/1982 23:58:00,219.0164
1/6/1982 23:58:00,219.0675
1/7/1982 23:58:00,220.5856
1/8/1982 23:58:00,221.6098
1/11/1982 23:58:00,222.8271
1/12/1982 23:58:00,223.242
1/13/1982 23:58:00,222.8961
1/14/1982 23:58:00,225.2095
1/15/1982 23:58:00,223.7273
1/18/1982 23:58:00,225.0708
1/19/1982 23:58:00,224.1819
1/20/1982 23:58:00,225.1086
1/21/1982 23:58:00,225.6026
1/22/1982 23:58:00,226.4162
1/25/1982 23:58:00,229.0915
1/26/1982 23:58:00,229.388
1/27/1982 23:58:00,227.9368
1/28/1982 23:58:00,230.5778
1/29/1982 23:58:00,227.9385
2/1/1982 23:58:00,230.9025
2/2/1982 23:58:00,233.1466
2/3/1982 23:58:00,233.2017
2/4/1982 23:58:00,234.3584
2/5/1982 23:58:00,232.4012
2/8/1982 23:58:00,233.6676
2/9/1982 23:58:00,236.5583
2/10/1982 23:58:00,236.0195
2/11/1982 23:58:00,235.5989
2/12/1982 23:58:00,237.9774
2/15/1982 23:58:00,240.364
2/16/1982 23:58:00,240.6839
2/17/1982 23:58:00,239.1497
2/18/1982 23:58:00,237.3139
2/19/1982 23:58:00,232.5774
2/22/1982 23:58:00,232.1006
2/23/1982 23:58:00,234.0552
2/24/1982 23:58:00,233.4071
2/25/1982 23:58:00,235.9062
2/26/1982 23:58:00,237.4405
3/1/1982 23:58:00,237.3704
3/2/1982 23:58:00,237.5689
3/3/1982 23:58:00,235.9134
3/4/1982 23:58:00,236.396
3/5/1982 23:58:00,234.9702
3/8/1982 23:58:00,233.9477
3/9/1982 23:58:00,236.0875
3/10/1982 23:58:00,237.3262
3/11/1982 23:58:00,237.7848
3/12/1982 23:58:00,239.7145
3/15/1982 23:58:00,239.101
3/16/1982 23:58:00,241.7146
3/17/1982 23:58:00,241.1907
3/18/1982 23:58:00,240.7519
3/19/1982 23:58:00,243.24
3/22/1982 23:58:00,244.1061
3/23/1982 23:58:00,245.4025
3/24/1982 23:58:00,241.8848
3/25/1982 23:58:00,244.2876
3/26/1982 23:58:00,247.3979
3/29/1982 23:58:00,247.3946
3/30/1982 23:58:00,245.9237
3/31/1982 23:58:00,246.8155
4/1/1982 23:58:00,247.2206
4/2/1982 23:58:00,246.0961
4/5/1982 23:58:00,247.8163
4/6/1982 23:58:00,248.4187
4/7/1982 23:58:00,245.6587
4/13/1982 23:58:00,246.9943
4/14/1982 23:58:00,246.7198
4/15/1982 23:58:00,248.1979
4/16/1982 23:58:00,247.7594
4/19/1982 23:58:00,245.9095
4/20/1982 23:58:00,243.3473
4/21/1982 23:58:00,242.761
4/23/1982 23:58:00,242.6931
4/26/1982 23:58:00,237.5739
4/27/1982 23:58:00,239.3886
4/28/1982 23:58:00,237.1484
4/29/1982 23:58:00,237.6223
4/30/1982 23:58:00,235.0895
5/3/1982 23:58:00,235.3143
5/4/1982 23:58:00,237.1142
5/5/1982 23:58:00,234.9613
5/6/1982 23:58:00,232.9621
5/10/1982 23:58:00,232.6917
5/11/1982 23:58:00,233.952
5/12/1982 23:58:00,231.8072
5/13/1982 23:58:00,234.9698
5/14/1982 23:58:00,236.1413
5/17/1982 23:58:00,234.9168
5/18/1982 23:58:00,237.6208
5/19/1982 23:58:00,237.8399
5/21/1982 23:58:00,236.5997
5/24/1982 23:58:00,237.5114
5/25/1982 23:58:00,239.8006
5/26/1982 23:58:00,239.1497
5/27/1982 23:58:00,241.706
5/28/1982 23:58:00,243.2597
6/1/1982 23:58:00,243.2187
6/2/1982 23:58:00,245.8024
6/3/1982 23:58:00,243.4338
6/4/1982 23:58:00,243.5163
6/7/1982 23:58:00,245.9546
6/8/1982 23:58:00,245.6775
6/9/1982 23:58:00,248.1835
6/10/1982 23:58:00,249.3941
6/11/1982 23:58:00,246.5397
6/14/1982 23:58:00,249.7746
6/15/1982 23:58:00,250.976
6/16/1982 23:58:00,252.2543
6/17/1982 23:58:00,254.4934
6/18/1982 23:58:00,254.8005
6/21/1982 23:58:00,257.8932
6/22/1982 23:58:00,255.7023
6/23/1982 23:58:00,256.5815
6/24/1982 23:58:00,253.5182
6/25/1982 23:58:00,256.9295
6/28/1982 23:58:00,258.1709
6/29/1982 23:58:00,256.7936
6/30/1982 23:58:00,254.8564
7/1/1982 23:58:00,256.3091
7/2/1982 23:58:00,255.2975
7/5/1982 23:58:00,256.6066
7/6/1982 23:58:00,257.16
7/7/1982 23:58:00,259.2129
7/8/1982 23:58:00,258.5642
7/9/1982 23:58:00,256.3112
7/12/1982 23:58:00,253.5459
7/13/1982 23:58:00,254.675
7/14/1982 23:58:00,256.275
7/15/1982 23:58:00,256.3855
7/16/1982 23:58:00,255.5556
7/19/1982 23:58:00,253.5682
7/20/1982 23:58:00,254.4696
7/21/1982 23:58:00,253.1867
7/22/1982 23:58:00,252.518
7/23/1982 23:58:00,249.7304
7/26/1982 23:58:00,250.3752
7/27/1982 23:58:00,251.3602
7/28/1982 23:58:00,252.7678
7/29/1982 23:58:00,255.9132
7/30/1982 23:58:00,255.5556
8/2/1982 23:58:00,255.0974
8/3/1982 23:58:00,256.0846
8/4/1982 23:58:00,259.1081
8/5/1982 23:58:00,258.5637
8/6/1982 23:58:00,260.5897
8/9/1982 23:58:00,262.8358
8/10/1982 23:58:00,261.4251
8/11/1982 23:58:00,263.4535
8/12/1982 23:58:00,263.218
8/13/1982 23:58:00,261.9873
8/16/1982 23:58:00,263.3083
8/17/1982 23:58:00,264.5858
8/18/1982 23:58:00,259.3233
8/19/1982 23:58:00,258.7709
8/20/1982 23:58:00,255.2557
8/23/1982 23:58:00,255.5837
8/24/1982 23:58:00,253.9195
8/25/1982 23:58:00,250.8891
8/26/1982 23:58:00,252.3993
8/27/1982 23:58:00,254.0886
8/30/1982 23:58:00,259.4438
8/31/1982 23:58:00,259.7944
9/1/1982 23:58:00,259.4326
9/2/1982 23:58:00,257.6614
9/3/1982 23:58:00,255.7901
9/6/1982 23:58:00,257.997
9/7/1982 23:58:00,256.8549
9/8/1982 23:58:00,258.7195
9/9/1982 23:58:00,259.2154
9/10/1982 23:58:00,261.6177
9/13/1982 23:58:00,263.5894
9/14/1982 23:58:00,263.1735
9/15/1982 23:58:00,262.6479
9/16/1982 23:58:00,263.7939
9/17/1982 23:58:00,263.9076
9/20/1982 23:58:00,263.3163
9/22/1982 23:58:00,262.8511
9/23/1982 23:58:00,263.6405
9/24/1982 23:58:00,266.4245
9/27/1982 23:58:00,267.8518
9/28/1982 23:58:00,269.1783
9/29/1982 23:58:00,268.4898
9/30/1982 23:58:00,268.0841
10/1/1982 23:58:00,268.5866
10/4/1982 23:58:00,272.9957
10/5/1982 23:58:00,274.1688
10/6/1982 23:58:00,274.1316
10/7/1982 23:58:00,271.9579
10/8/1982 23:58:00,267.3845
10/11/1982 23:58:00,263.5682
10/12/1982 23:58:00,263.3702
10/13/1982 23:58:00,265.053
10/14/1982 23:58:00,266.3238
10/15/1982 23:58:00,269.1847
10/18/1982 23:58:00,267.9302
10/19/1982 23:58:00,268.7927
10/20/1982 23:58:00,269.4466
10/22/1982 23:58:00,271.6591
10/25/1982 23:58:00,276.8982
10/26/1982 23:58:00,275.639
10/27/1982 23:58:00,275.6865
10/28/1982 23:58:00,275.4061
10/29/1982 23:58:00,277.3504
11/1/1982 23:58:00,277.7246
11/2/1982 23:58:00,275.4008
11/3/1982 23:58:00,276.1956
11/4/1982 23:58:00,277.7692
11/5/1982 23:58:00,276.4589
11/8/1982 23:58:00,276.2166
11/9/1982 23:58:00,273.1446
11/10/1982 23:58:00,269.3798
11/11/1982 23:58:00,268.163
11/12/1982 23:58:00,267.6548
11/15/1982 23:58:00,267.6692
11/16/1982 23:58:00,267.2784
11/17/1982 23:58:00,261.9048
11/18/1982 23:58:00,262.4963
11/19/1982 23:58:00,258.6332
11/22/1982 23:58:00,255.0741
11/23/1982 23:58:00,256.9373
11/24/1982 23:58:00,252.3898
11/25/1982 23:58:00,249.7519
11/26/1982 23:58:00,252.2966
11/29/1982 23:58:00,250.7155
11/30/1982 23:58:00,252.3652
12/1/1982 23:58:00,247.495
12/2/1982 23:58:00,249.1834
12/3/1982 23:58:00,247.1215
12/6/1982 23:58:00,245.2828
12/7/1982 23:58:00,241.9512
12/8/1982 23:58:00,242.0167
12/9/1982 23:58:00,244.4555
12/10/1982 23:58:00,243.6713
12/13/1982 23:58:00,245.8877
12/14/1982 23:58:00,245.0284
12/15/1982 23:58:00,244.3309
12/16/1982 23:58:00,243.2318
12/17/1982 23:58:00,243.0852
12/20/1982 23:58:00,244.341
12/21/1982 23:58:00,242.933
12/22/1982 23:58:00,240.9168
12/23/1982 23:58:00,239.3948
12/27/1982 23:58:00,237.523
12/28/1982 23:58:00,234.807
12/29/1982 23:58:00,232.4287
12/30/1982 23:58:00,233.0225
12/31/1982 23:58:00,234.4519
1/3/1983 23:58:00,232.4983
1/4/1983 23:58:00,228.8858
1/5/1983 23:58:00,229.0176
1/6/1983 23:58:00,229.9944
1/7/1983 23:58:00,230.7585
1/10/1983 23:58:00,227.5304
1/11/1983 23:58:00,227.6772
1/12/1983 23:58:00,229.1551
1/13/1983 23:58:00,228.4864
1/14/1983 23:58:00,229.647
1/17/1983 23:58:00,230.0818
1/18/1983 23:58:00,231.708
1/19/1983 23:58:00,235.9131
1/20/1983 23:58:00,234.3944
1/21/1983 23:58:00,235.0834
1/24/1983 23:58:00,241.6378
1/25/1983 23:58:00,238.1078
1/26/1983 23:58:00,234.5263
1/27/1983 23:58:00,236.8283
1/28/1983 23:58:00,236.9076
1/31/1983 23:58:00,237.7627
2/1/1983 23:58:00,240.363
2/2/1983 23:58:00,241.065
2/3/1983 23:58:00,239.1843
2/4/1983 23:58:00,240.0386
2/7/1983 23:58:00,240.2346
2/8/1983 23:58:00,236.3184
2/9/1983 23:58:00,236.0497
2/10/1983 23:58:00,235.5057
2/11/1983 23:58:00,235.1591
2/14/1983 23:58:00,236.1226
2/15/1983 23:58:00,232.6741
2/16/1983 23:58:00,234.0937
2/17/1983 23:58:00,232.4224
2/18/1983 23:58:00,234.562
2/21/1983 23:58:00,232.7257
2/22/1983 23:58:00,232.4901
