Date,Close
3/22/2005 15:16:00,46.1
3/23/2005 15:16:00,46.07
3/24/2005 15:16:00,45.91
3/28/2005 15:16:00,46.24
3/29/2005 15:16:00,45.91
3/30/2005 15:16:00,45.58
3/31/2005 15:16:00,44.96
4/1/2005 15:16:00,44.51
4/4/2005 15:16:00,44.56
4/5/2005 15:16:00,44.7
4/6/2005 15:16:00,44.36
4/7/2005 15:16:00,44.72
4/8/2005 15:16:00,44.91
4/11/2005 15:16:00,44.45
4/12/2005 15:16:00,43.6
4/13/2005 15:16:00,43.74
4/14/2005 15:16:00,43.58
4/15/2005 15:16:00,42.71
4/18/2005 15:16:00,42.49
4/19/2005 15:16:00,42.03
4/20/2005 15:16:00,42.11
4/21/2005 15:16:00,43
4/22/2005 15:16:00,42.55
4/25/2005 15:16:00,42.51
4/26/2005 15:16:00,42.67
4/27/2005 15:16:00,42.37
4/28/2005 15:16:00,41.73
4/29/2005 15:16:00,42.01
5/2/2005 15:16:00,41.94
5/3/2005 15:16:00,41.86
5/4/2005 15:16:00,41.86
5/5/2005 15:16:00,41.62
5/6/2005 15:16:00,42.66
5/9/2005 15:16:00,42.78
5/10/2005 15:16:00,42.22
5/11/2005 15:16:00,42.02
5/12/2005 15:16:00,41.84
5/13/2005 15:16:00,41.21
5/16/2005 15:16:00,41.25
5/17/2005 15:16:00,41.17
5/18/2005 15:16:00,40.68
5/19/2005 15:16:00,41.08
5/20/2005 15:16:00,41.25
5/23/2005 15:16:00,40.72
5/24/2005 15:16:00,40.37
5/25/2005 15:16:00,40.72
5/26/2005 15:16:00,40.81
5/27/2005 15:16:00,40.73
5/31/2005 15:16:00,40.06
6/1/2005 15:16:00,39.07
6/2/2005 15:16:00,38.9
6/3/2005 15:16:00,39.79
6/6/2005 15:16:00,39.62
6/7/2005 15:16:00,39.11
6/8/2005 15:16:00,39.4
6/9/2005 15:16:00,39.65
6/10/2005 15:16:00,40.47
6/13/2005 15:16:00,40.86
6/14/2005 15:16:00,41.27
6/15/2005 15:16:00,41.15
6/16/2005 15:16:00,40.76
6/17/2005 15:16:00,40.78
6/20/2005 15:16:00,41.03
6/21/2005 15:16:00,40.49
6/22/2005 15:16:00,39.45
6/23/2005 15:16:00,39.59
6/24/2005 15:16:00,39.14
6/27/2005 15:16:00,39.02
6/28/2005 15:16:00,39.76
6/29/2005 15:16:00,39.9
6/30/2005 15:16:00,39.45
7/1/2005 15:16:00,40.49
7/5/2005 15:16:00,40.99
7/6/2005 15:16:00,40.75
7/7/2005 15:16:00,40.31
7/8/2005 15:16:00,41.09
7/11/2005 15:16:00,41.02
7/12/2005 15:16:00,41.41
7/13/2005 15:16:00,41.63
7/14/2005 15:16:00,41.8
7/15/2005 15:16:00,41.75
7/18/2005 15:16:00,42.23
7/19/2005 15:16:00,41.89
7/20/2005 15:16:00,41.77
7/21/2005 15:16:00,42.82
7/22/2005 15:16:00,42.23
7/25/2005 15:16:00,42.47
7/26/2005 15:16:00,42.39
7/27/2005 15:16:00,42.61
7/28/2005 15:16:00,41.96
7/29/2005 15:16:00,42.86
8/1/2005 15:16:00,43.19
8/2/2005 15:16:00,43.36
8/3/2005 15:16:00,43
8/4/2005 15:16:00,43.19
8/5/2005 15:16:00,43.92
8/8/2005 15:16:00,44.19
8/9/2005 15:16:00,43.94
8/10/2005 15:16:00,44.04
8/11/2005 15:16:00,43.34
8/12/2005 15:16:00,42.38
8/15/2005 15:16:00,42.7
8/16/2005 15:16:00,42.27
8/17/2005 15:16:00,42.73
8/18/2005 15:16:00,42.16
8/19/2005 15:16:00,42.11
8/22/2005 15:16:00,42.19
8/23/2005 15:16:00,41.87
8/24/2005 15:16:00,41.79
8/25/2005 15:16:00,41.6
8/26/2005 15:16:00,41.89
8/29/2005 15:16:00,41.73
8/30/2005 15:16:00,40.9
8/31/2005 15:16:00,40.2
9/1/2005 15:16:00,40.19
9/2/2005 15:16:00,40.29
9/6/2005 15:16:00,40.85
9/7/2005 15:16:00,41.38
9/8/2005 15:16:00,41.39
9/9/2005 15:16:00,41.23
9/12/2005 15:16:00,41.69
9/13/2005 15:16:00,41.34
9/14/2005 15:16:00,41.68
9/15/2005 15:16:00,42.14
9/16/2005 15:16:00,42.62
9/19/2005 15:16:00,42.47
9/20/2005 15:16:00,42.43
9/21/2005 15:16:00,41.88
9/22/2005 15:16:00,41.76
9/23/2005 15:16:00,42.48
9/26/2005 15:16:00,42.94
9/27/2005 15:16:00,43.01
9/28/2005 15:16:00,42.62
9/29/2005 15:16:00,42.89
9/30/2005 15:16:00,43.28
10/3/2005 15:16:00,43.86
10/4/2005 15:16:00,43.76
10/5/2005 15:16:00,43.61
10/6/2005 15:16:00,43.66
10/7/2005 15:16:00,43.61
10/11/2005 15:16:00,43.84
10/12/2005 15:16:00,44.41
10/13/2005 15:16:00,44.75
10/14/2005 15:16:00,44.91
10/17/2005 15:16:00,44.89
10/18/2005 15:16:00,44.81
10/19/2005 15:16:00,44.63
10/20/2005 15:16:00,44.59
10/21/2005 15:16:00,43.9
10/24/2005 15:16:00,44.46
10/25/2005 15:16:00,45.08
10/26/2005 15:16:00,45.91
10/27/2005 15:16:00,45.58
10/28/2005 15:16:00,45.67
10/31/2005 15:16:00,45.59
11/1/2005 15:16:00,45.77
11/2/2005 15:16:00,46.1
11/3/2005 15:16:00,46.44
11/4/2005 15:16:00,46.57
11/7/2005 15:16:00,46.39
11/8/2005 15:16:00,45.65
11/9/2005 15:16:00,46.35
11/10/2005 15:16:00,45.64
11/14/2005 15:16:00,46.04
11/15/2005 15:16:00,45.57
11/16/2005 15:16:00,44.84
11/17/2005 15:16:00,44.59
11/18/2005 15:16:00,45.02
11/21/2005 15:16:00,44.61
11/22/2005 15:16:00,44.28
11/23/2005 15:16:00,44.74
11/25/2005 15:16:00,44.31
11/28/2005 15:16:00,44.06
11/29/2005 15:16:00,44.82
11/30/2005 15:16:00,45
12/1/2005 15:16:00,45.21
12/2/2005 15:16:00,45.19
12/5/2005 15:16:00,45.67
12/6/2005 15:16:00,44.94
12/7/2005 15:16:00,45.17
12/8/2005 15:16:00,44.64
12/9/2005 15:16:00,45.37
12/12/2005 15:16:00,45.47
12/13/2005 15:16:00,45.35
12/14/2005 15:16:00,44.5
12/15/2005 15:16:00,44.68
12/16/2005 15:16:00,44.48
12/19/2005 15:16:00,44.42
12/20/2005 15:16:00,44.66
12/21/2005 15:16:00,44.86
12/22/2005 15:16:00,44.33
12/23/2005 15:16:00,43.8
12/27/2005 15:16:00,43.41
12/28/2005 15:16:00,43.78
12/29/2005 15:16:00,43.76
12/30/2005 15:16:00,43.95
1/3/2006 15:16:00,43.7
1/4/2006 15:16:00,43.56
1/5/2006 15:16:00,43.56
1/6/2006 15:16:00,43.79
1/9/2006 15:16:00,43.79
1/10/2006 15:16:00,44.28
1/11/2006 15:16:00,44.58
1/12/2006 15:16:00,44.1
1/13/2006 15:16:00,43.5
1/17/2006 15:16:00,43.32
1/18/2006 15:16:00,43.4
1/19/2006 15:16:00,43.79
1/20/2006 15:16:00,43.59
1/23/2006 15:16:00,43.57
1/24/2006 15:16:00,43.9
1/25/2006 15:16:00,44.79
1/26/2006 15:16:00,45.23
1/27/2006 15:16:00,45.03
1/30/2006 15:16:00,45.35
1/31/2006 15:16:00,45.27
2/1/2006 15:16:00,45.61
2/2/2006 15:16:00,45.61
2/3/2006 15:16:00,45.33
2/6/2006 15:16:00,45.45
2/7/2006 15:16:00,45.67
2/8/2006 15:16:00,45.95
2/9/2006 15:16:00,45.41
2/10/2006 15:16:00,45.81
2/13/2006 15:16:00,45.83
2/14/2006 15:16:00,46.14
2/15/2006 15:16:00,46.06
2/16/2006 15:16:00,45.96
2/17/2006 15:16:00,45.41
2/21/2006 15:16:00,45.63
2/22/2006 15:16:00,45.31
2/23/2006 15:16:00,45.67
2/24/2006 15:16:00,45.67
2/27/2006 15:16:00,45.9
2/28/2006 15:16:00,45.47
3/1/2006 15:16:00,45.89
3/2/2006 15:16:00,46.38
3/3/2006 15:16:00,46.84
3/6/2006 15:16:00,47.38
3/7/2006 15:16:00,47.36
3/8/2006 15:16:00,47.34
3/9/2006 15:16:00,47.3
3/10/2006 15:16:00,47.55
3/13/2006 15:16:00,47.75
3/14/2006 15:16:00,46.96
3/15/2006 15:16:00,47.31
3/16/2006 15:16:00,46.46
3/17/2006 15:16:00,46.74
3/20/2006 15:16:00,46.56
3/21/2006 15:16:00,47.17
3/22/2006 15:16:00,47.03
3/23/2006 15:16:00,47.39
3/24/2006 15:16:00,46.75
3/27/2006 15:16:00,47.01
3/28/2006 15:16:00,47.78
3/29/2006 15:16:00,48.1
3/30/2006 15:16:00,48.55
3/31/2006 15:16:00,48.53
4/3/2006 15:16:00,48.74
4/4/2006 15:16:00,48.72
4/5/2006 15:16:00,48.39
4/6/2006 15:16:00,48.93
4/7/2006 15:16:00,49.63
4/10/2006 15:16:00,49.63
4/11/2006 15:16:00,49.32
4/12/2006 15:16:00,49.76
4/13/2006 15:16:00,50.36
4/14/2006 15:16:00,44.22
4/17/2006 15:16:00,50.07
4/18/2006 15:16:00,49.74
4/19/2006 15:16:00,50.28
4/20/2006 15:16:00,50.39
4/21/2006 15:16:00,50.12
4/24/2006 15:16:00,49.85
4/25/2006 15:16:00,50.71
4/26/2006 15:16:00,51.05
4/27/2006 15:16:00,50.84
4/28/2006 15:16:00,50.69
5/1/2006 15:16:00,51.31
5/2/2006 15:16:00,51.1
5/3/2006 15:16:00,51.44
5/4/2006 15:16:00,51.5
5/5/2006 15:16:00,51.08
5/8/2006 15:16:00,51.19
5/9/2006 15:16:00,51.25
5/10/2006 15:16:00,51.25
5/11/2006 15:16:00,51.55
5/12/2006 15:16:00,51.86
5/15/2006 15:16:00,51.53
5/16/2006 15:16:00,51.05
5/17/2006 15:16:00,51.53
5/18/2006 15:16:00,50.73
5/19/2006 15:16:00,50.54
5/22/2006 15:16:00,50.36
5/23/2006 15:16:00,50.66
5/24/2006 15:16:00,50.34
5/25/2006 15:16:00,50.74
5/26/2006 15:16:00,50.52
5/30/2006 15:16:00,50.86
5/31/2006 15:16:00,51.13
6/1/2006 15:16:00,51.08
6/2/2006 15:16:00,49.94
6/5/2006 15:16:00,50.26
6/6/2006 15:16:00,50.06
6/7/2006 15:16:00,50.26
6/8/2006 15:16:00,49.92
6/9/2006 15:16:00,49.81
6/12/2006 15:16:00,49.87
6/13/2006 15:16:00,49.61
6/14/2006 15:16:00,50.5
6/15/2006 15:16:00,50.98
6/16/2006 15:16:00,51.28
6/19/2006 15:16:00,51.45
6/20/2006 15:16:00,51.57
6/21/2006 15:16:00,51.55
6/22/2006 15:16:00,51.98
6/23/2006 15:16:00,52.28
6/26/2006 15:16:00,52.39
6/27/2006 15:16:00,52.1
6/28/2006 15:16:00,52.45
6/29/2006 15:16:00,52
6/30/2006 15:16:00,51.38
7/3/2006 15:16:00,51.51
7/5/2006 15:16:00,52.27
7/6/2006 15:16:00,51.85
7/7/2006 15:16:00,51.32
7/10/2006 15:16:00,51.3
7/11/2006 15:16:00,51
7/12/2006 15:16:00,51
7/13/2006 15:16:00,50.71
7/14/2006 15:16:00,50.59
7/17/2006 15:16:00,50.69
7/18/2006 15:16:00,51.32
7/19/2006 15:16:00,50.59
7/20/2006 15:16:00,50.28
7/21/2006 15:16:00,50.45
7/24/2006 15:16:00,50.44
7/25/2006 15:16:00,50.65
7/26/2006 15:16:00,50.36
7/27/2006 15:16:00,50.4
7/28/2006 15:16:00,49.9
7/31/2006 15:16:00,49.88
8/1/2006 15:16:00,49.83
8/2/2006 15:16:00,49.61
8/3/2006 15:16:00,49.51
8/4/2006 15:16:00,49.01
8/7/2006 15:16:00,49.21
8/8/2006 15:16:00,49.23
8/9/2006 15:16:00,49.37
8/10/2006 15:16:00,49.27
8/11/2006 15:16:00,49.67
8/14/2006 15:16:00,50.01
8/15/2006 15:16:00,49.31
8/16/2006 15:16:00,48.71
8/17/2006 15:16:00,48.67
8/18/2006 15:16:00,48.35
8/21/2006 15:16:00,48.19
8/22/2006 15:16:00,48.11
8/23/2006 15:16:00,48.13
8/24/2006 15:16:00,48.03
8/25/2006 15:16:00,47.91
8/28/2006 15:16:00,47.97
8/29/2006 15:16:00,47.83
8/30/2006 15:16:00,47.63
8/31/2006 15:16:00,47.32
9/1/2006 15:16:00,47.26
9/5/2006 15:16:00,47.81
9/6/2006 15:16:00,48.01
9/7/2006 15:16:00,47.95
9/8/2006 15:16:00,47.71
9/11/2006 15:16:00,47.99
9/12/2006 15:16:00,47.73
9/13/2006 15:16:00,47.65
9/14/2006 15:16:00,47.93
9/15/2006 15:16:00,47.98
9/18/2006 15:16:00,48.1
9/19/2006 15:16:00,47.37
9/20/2006 15:16:00,47.29
9/21/2006 15:16:00,46.48
9/22/2006 15:16:00,45.97
9/25/2006 15:16:00,45.55
9/26/2006 15:16:00,45.85
9/27/2006 15:16:00,45.94
9/28/2006 15:16:00,46.26
9/29/2006 15:16:00,46.33
10/2/2006 15:16:00,46.18
10/3/2006 15:16:00,46.16
10/4/2006 15:16:00,45.65
10/5/2006 15:16:00,46.08
10/6/2006 15:16:00,46.96
10/9/2006 15:16:00,46.98
10/10/2006 15:16:00,47.48
10/11/2006 15:16:00,47.84
10/12/2006 15:16:00,47.78
10/13/2006 15:16:00,48.06
10/16/2006 15:16:00,47.88
10/17/2006 15:16:00,47.78
10/18/2006 15:16:00,47.64
10/19/2006 15:16:00,47.86
10/20/2006 15:16:00,47.84
10/23/2006 15:16:00,48.26
10/24/2006 15:16:00,48.24
10/25/2006 15:16:00,47.73
10/26/2006 15:16:00,47.21
10/27/2006 15:16:00,46.75
10/30/2006 15:16:00,46.73
10/31/2006 15:16:00,46.06
11/1/2006 15:16:00,45.61
11/2/2006 15:16:00,45.96
11/3/2006 15:16:00,47.15
11/6/2006 15:16:00,47.09
11/7/2006 15:16:00,46.59
11/8/2006 15:16:00,46.33
11/9/2006 15:16:00,46.33
11/10/2006 15:16:00,45.86
11/13/2006 15:16:00,46.05
11/14/2006 15:16:00,45.68
11/15/2006 15:16:00,46.15
11/16/2006 15:16:00,46.55
11/17/2006 15:16:00,46.07
11/20/2006 15:16:00,45.95
11/21/2006 15:16:00,45.78
11/22/2006 15:16:00,45.68
11/24/2006 15:16:00,45.48
11/27/2006 15:16:00,45.38
11/28/2006 15:16:00,45.09
11/29/2006 15:16:00,45.21
11/30/2006 15:16:00,44.58
12/1/2006 15:16:00,44.25
12/4/2006 15:16:00,44.33
12/5/2006 15:16:00,44.42
12/6/2006 15:16:00,44.81
12/7/2006 15:16:00,44.83
12/8/2006 15:16:00,45.52
12/11/2006 15:16:00,45.2
12/12/2006 15:16:00,44.91
12/13/2006 15:16:00,45.77
12/14/2006 15:16:00,45.95
12/15/2006 15:16:00,45.97
12/18/2006 15:16:00,45.87
12/19/2006 15:16:00,45.99
12/20/2006 15:16:00,45.95
12/21/2006 15:16:00,45.49
12/22/2006 15:16:00,46.24
12/26/2006 15:16:00,46.03
12/27/2006 15:16:00,46.54
12/28/2006 15:16:00,46.9
12/29/2006 15:16:00,47.1
1/3/2007 15:16:00,46.64
1/4/2007 15:16:00,46.18
1/5/2007 15:16:00,46.46
1/8/2007 15:16:00,46.6
1/9/2007 15:16:00,46.56
1/10/2007 15:16:00,46.82
1/11/2007 15:16:00,47.37
1/12/2007 15:16:00,47.71
1/16/2007 15:16:00,47.51
1/17/2007 15:16:00,47.87
1/18/2007 15:16:00,47.51
1/19/2007 15:16:00,47.73
1/22/2007 15:16:00,47.59
1/23/2007 15:16:00,48.04
1/24/2007 15:16:00,48.1
1/25/2007 15:16:00,48.67
1/26/2007 15:16:00,48.79
1/29/2007 15:16:00,48.92
1/30/2007 15:16:00,48.75
1/31/2007 15:16:00,48.26
2/1/2007 15:16:00,48.37
2/2/2007 15:16:00,48.27
2/5/2007 15:16:00,48.08
2/6/2007 15:16:00,47.65
2/7/2007 15:16:00,47.45
2/8/2007 15:16:00,47.3
2/9/2007 15:16:00,47.84
2/12/2007 15:16:00,48.04
2/13/2007 15:16:00,48.14
2/14/2007 15:16:00,47.3
2/15/2007 15:16:00,47.06
2/16/2007 15:16:00,46.9
2/20/2007 15:16:00,46.8
2/21/2007 15:16:00,46.92
2/22/2007 15:16:00,47.3
2/23/2007 15:16:00,46.78
2/26/2007 15:16:00,46.31
2/27/2007 15:16:00,45.13
2/28/2007 15:16:00,45.5
3/1/2007 15:16:00,45.56
3/2/2007 15:16:00,45.15
3/5/2007 15:16:00,45.18
3/6/2007 15:16:00,45.28
3/7/2007 15:16:00,44.97
3/8/2007 15:16:00,45.09
3/9/2007 15:16:00,45.89
3/12/2007 15:16:00,45.53
3/13/2007 15:16:00,44.95
3/14/2007 15:16:00,45.22
3/15/2007 15:16:00,45.36
3/16/2007 15:16:00,45.45
3/19/2007 15:16:00,45.71
3/20/2007 15:16:00,45.47
3/21/2007 15:16:00,45.18
3/22/2007 15:16:00,45.89
3/23/2007 15:16:00,46.13
3/26/2007 15:16:00,45.87
3/27/2007 15:16:00,46.12
3/28/2007 15:16:00,46.2
3/29/2007 15:16:00,46.32
3/30/2007 15:16:00,46.48
4/2/2007 15:16:00,46.42
4/3/2007 15:16:00,46.64
4/4/2007 15:16:00,46.52
4/5/2007 15:16:00,46.74
4/6/2007 15:16:00,44.28
4/9/2007 15:16:00,47.45
4/10/2007 15:16:00,47.24
4/11/2007 15:16:00,47.39
4/12/2007 15:16:00,47.37
4/13/2007 15:16:00,47.61
4/16/2007 15:16:00,47.35
4/17/2007 15:16:00,46.88
4/18/2007 15:16:00,46.54
4/19/2007 15:16:00,46.7
4/20/2007 15:16:00,46.72
4/23/2007 15:16:00,46.5
4/24/2007 15:16:00,46.22
4/25/2007 15:16:00,46.46
4/26/2007 15:16:00,46.84
4/27/2007 15:16:00,46.98
4/30/2007 15:16:00,46.3
5/1/2007 15:16:00,46.42
5/2/2007 15:16:00,46.46
5/3/2007 15:16:00,46.74
5/4/2007 15:16:00,46.4
5/7/2007 15:16:00,46.36
5/8/2007 15:16:00,46.34
5/9/2007 15:16:00,46.68
5/10/2007 15:16:00,46.48
5/11/2007 15:16:00,46.7
5/14/2007 15:16:00,46.9
5/15/2007 15:16:00,47.12
5/16/2007 15:16:00,47.08
5/17/2007 15:16:00,47.56
5/18/2007 15:16:00,48.04
5/21/2007 15:16:00,47.88
5/22/2007 15:16:00,48.31
5/23/2007 15:16:00,48.59
5/24/2007 15:16:00,48.57
5/25/2007 15:16:00,48.61
5/29/2007 15:16:00,48.82
5/30/2007 15:16:00,48.78
5/31/2007 15:16:00,48.9
6/1/2007 15:16:00,49.56
6/4/2007 15:16:00,49.29
6/5/2007 15:16:00,49.76
6/6/2007 15:16:00,49.7
6/7/2007 15:16:00,50.99
6/8/2007 15:16:00,51.18
6/11/2007 15:16:00,51.37
6/12/2007 15:16:00,52.48
6/13/2007 15:16:00,52
6/14/2007 15:16:00,52.17
6/15/2007 15:16:00,51.71
6/18/2007 15:16:00,51.42
6/19/2007 15:16:00,50.86
6/20/2007 15:16:00,51.23
6/21/2007 15:16:00,51.63
6/22/2007 15:16:00,51.38
6/25/2007 15:16:00,50.78
6/26/2007 15:16:00,51.01
6/27/2007 15:16:00,50.7
6/28/2007 15:16:00,51.18
6/29/2007 15:16:00,50.33
7/2/2007 15:16:00,49.98
7/3/2007 15:16:00,50.5
7/5/2007 15:16:00,51.44
7/6/2007 15:16:00,51.95
7/9/2007 15:16:00,51.59
7/10/2007 15:16:00,50.38
7/11/2007 15:16:00,50.8
7/12/2007 15:16:00,51.16
7/13/2007 15:16:00,51.07
7/16/2007 15:16:00,50.41
7/17/2007 15:16:00,50.78
7/18/2007 15:16:00,50.1
7/19/2007 15:16:00,50.28
7/20/2007 15:16:00,49.56
7/23/2007 15:16:00,49.64
7/24/2007 15:16:00,49.44
7/25/2007 15:16:00,49.04
7/26/2007 15:16:00,47.79
7/27/2007 15:16:00,47.88
7/30/2007 15:16:00,48.04
7/31/2007 15:16:00,47.71
8/1/2007 15:16:00,47.59
8/2/2007 15:16:00,47.53
8/3/2007 15:16:00,47
8/6/2007 15:16:00,47.31
8/7/2007 15:16:00,47.43
8/8/2007 15:16:00,48.6
8/9/2007 15:16:00,47.9
8/10/2007 15:16:00,47.76
8/13/2007 15:16:00,47.78
8/14/2007 15:16:00,47.32
8/15/2007 15:16:00,47.06
8/16/2007 15:16:00,46
8/17/2007 15:16:00,46.73
8/20/2007 15:16:00,46.34
8/21/2007 15:16:00,45.9
8/22/2007 15:16:00,46.2
8/23/2007 15:16:00,46.18
